2929
12586868,13804952,7018484,12760880
12639766,6864416,12375750,14751894
12673874,16589144,14530002,13224912
12676224,9933310,9765254,13180392
12784544,27872186,14100600,25663092
12805164,7150650,4884444,4994454
12857598,23995116,11137518,17587818
12915174,6446586,11617056,10120920
13009084,7272606,9480790,12001000
13020868,14280952,7260484,13200880
13022766,7072416,12750750,15198894
13027002,9932764,8788676,14665128
13056544,28465186,14400600,26209092
13110874,17161144,15031002,13680912
13156598,24553116,11396518,17996818
13328544,29058186,14700600,26755092
13387164,7475650,5106444,5221454
13405766,7280416,13125750,15645894
13454868,14756952,7502484,13640880
13455598,25111116,11655518,18405818
13502174,6739586,12145056,10580920
13528002,10314764,9126676,15229128
13547874,17733144,15532002,14136912
13551084,7575606,9875790,12501000
13600544,29651186,15000600,27301092
13754598,25669116,11914518,18814818
13788766,7488416,13500750,16092894
13872544,30244186,15300600,27847092
13888868,15232952,7744484,14080880
13969164,7800650,5328444,5448454
13984874,18305144,16033002,14592912
14029002,10696764,9464676,15793128
14053598,26227116,12173518,19223818
14089174,7032586,12673056,11040920
14093084,7878606,10270790,13001000
14171766,7696416,13875750,16539894
14322868,15708952,7986484,14520880
14352598,26785116,12432518,19632818
14421874,18877144,16534002,15048912
14530002,11078764,9802676,16357128
14551164,8125650,5550444,5675454
14554766,7904416,14250750,16986894
14635084,8181606,10665790,13501000
14651598,27343116,12691518,20041818
14676174,7325586,13201056,11500920
14756868,16184952,8228484,14960880
14788224,11588310,11392254,15376392
14858874,19449144,17035002,15504912
14937766,8112416,14625750,17433894
14950598,27901116,12950518,20450818
15031002,11460764,10140676,16921128
15133164,8450650,5772444,5902454
15177084,8484606,11060790,14001000
15190868,16660952,8470484,15400880
15249598,28459116,13209518,20859818
15263174,7618586,13729056,11960920
15295874,20021144,17536002,15960912
15320766,8320416,15000750,17880894
15532002,11842764,10478676,17485128
15624868,17136952,8712484,15840880
15703766,8528416,15375750,18327894
15715164,8775650,5994444,6129454
15719084,8787606,11455790,14501000
15732874,20593144,18037002,16416912
15850174,7911586,14257056,12420920
16033002,12224764,10816676,18049128
16058868,17612952,8954484,16280880
16086766,8736416,15750750,18774894
16169874,21165144,18538002,16872912
16261084,9090606,11850790,15001000
16297164,9100650,6216444,6356454
16437174,8204586,14785056,12880920
16469766,8944416,16125750,19221894
16492868,18088952,9196484,16720880
16534002,12606764,11154676,18613128
16606874,21737144,19039002,17328912
16803084,9393606,12245790,15501000
16852766,9152416,16500750,19668894
16879164,9425650,6438444,6583454
16900224,13243310,13019254,17572392
16926868,18564952,9438484,17160880
17024174,8497586,15313056,13340920
17035002,12988764,11492676,19177128
17043874,22309144,19540002,17784912
17235766,9360416,16875750,20115894
17345084,9696606,12640790,16001000
17360868,19040952,9680484,17600880
17461164,9750650,6660444,6810454
17480874,22881144,20041002,18240912
17536002,13370764,11830676,19741128
17611174,8790586,15841056,13800920
17618766,9568416,17250750,20562894
17794868,19516952,9922484,18040880
17887084,9999606,13035790,16501000
17917874,23453144,20542002,18696912
18001766,9776416,17625750,21009894
18018004,18021006,18033014,18030012
18037002,13752764,12168676,20305128
18043164,10075650,6882444,7037454
18198174,9083586,16369056,14260920
18228868,19992952,10164484,18480880
18354874,24025144,21043002,19152912
18384766,9984416,18000750,21456894
18429084,10302606,13430790,17001000
18538002,14134764,12506676,20869128
18625164,10400650,7104444,7264454
18662868,20468952,10406484,18920880
18767766,10192416,18375750,21903894
18785174,9376586,16897056,14720920
18791874,24597144,21544002,19608912
18971084,10605606,13825790,17501000
19012224,14898310,14646254,19768392
19039002,14516764,12844676,21433128
19096868,20944952,10648484,19360880
19150766,10400416,18750750,22350894
19207164,10725650,7326444,7491454
19228874,25169144,22045002,20064912
19372174,9669586,17425056,15180920
19513084,10908606,14220790,18001000
19530868,21420952,10890484,19800880
19533766,10608416,19125750,22797894
19540002,14898764,13182676,21997128
19665874,25741144,22546002,20520912
19789164,11050650,7548444,7718454
19959174,9962586,17953056,15640920
19964868,21896952,11132484,20240880
20041002,15280764,13520676,22561128
20055084,11211606,14615790,18501000
20102874,26313144,23047002,20976912
20371164,11375650,7770444,7945454
20398868,22372952,11374484,20680880
20539874,26885144,23548002,21432912
20542002,15662764,13858676,23125128
20546174,10255586,18481056,16100920
20597084,11514606,15010790,19001000
20832868,22848952,11616484,21120880
20953164,11700650,7992444,8172454
20976874,27457144,24049002,21888912
21043002,16044764,14196676,23689128
21124224,16553310,16273254,21964392
21133174,10548586,19009056,16560920
21139084,11817606,15405790,19501000
21266868,23324952,11858484,21560880
21413874,28029144,24550002,22344912
21535164,12025650,8214444,8399454
21544002,16426764,14534676,24253128
21681084,12120606,15800790,20001000
21700868,23800952,12100484,22000880
21720174,10841586,19537056,17020920
21850874,28601144,25051002,22800912
22045002,16808764,14872676,24817128
22117164,12350650,8436444,8626454
22134868,24276952,12342484,22440880
22223084,12423606,16195790,20501000
22287874,29173144,25552002,23256912
22307174,11134586,20065056,17480920
22546002,17190764,15210676,25381128
22699164,12675650,8658444,8853454
22765084,12726606,16590790,21001000
22894174,11427586,20593056,17940920
23047002,17572764,15548676,25945128
23236224,18208310,17900254,24160392
23281164,13000650,8880444,9080454
23307084,13029606,16985790,21501000
23481174,11720586,21121056,18400920
23548002,17954764,15886676,26509128
23849084,13332606,17380790,22001000
23863164,13325650,9102444,9307454
24020004,24024006,24040014,24036012
24049002,18336764,16224676,27073128
24068174,12013586,21649056,18860920
24391084,13635606,17775790,22501000
24445164,13650650,9324444,9534454
24550002,18718764,16562676,27637128
24655174,12306586,22177056,19320920
24933084,13938606,18170790,23001000
25027164,13975650,9546444,9761454
25051002,19100764,16900676,28201128
25242174,12599586,22705056,19780920
25348224,19863310,19527254,26356392
25475084,14241606,18565790,23501000
25552002,19482764,17238676,28765128
25609164,14300650,9768444,9988454
25829174,12892586,23233056,20240920
26017084,14544606,18960790,24001000
26191164,14625650,9990444,10215454
26416174,13185586,23761056,20700920
26559084,14847606,19355790,24501000
26773164,14950650,10212444,10442454
27003174,13478586,24289056,21160920
27101084,15150606,19750790,25001000
27355164,15275650,10434444,10669454
27460224,21518310,21154254,28552392
27590174,13771586,24817056,21620920
27643084,15453606,20145790,25501000
27937164,15600650,10656444,10896454
28177174,14064586,25345056,22080920
28519164,15925650,10878444,11123454
28764174,14357586,25873056,22540920
29101164,16250650,11100444,11350454
29351174,14650586,26401056,23000920
29572224,23173310,22781254,30748392
29683164,16575650,11322444,11577454
29938174,14943586,26929056,23460920
30022004,30027006,30047014,30042012
31684224,24828310,24408254,32944392
33796224,26483310,26035254,35140392
35908224,28138310,27662254,37336392
36024004,36030006,36054014,36048012
38020224,29793310,29289254,39532392
40132224,31448310,30916254,41728392
42026004,42033006,42061014,42054012
42244224,33103310,32543254,43924392
44356224,34758310,34170254,46120392
46468224,36413310,35797254,48316392
48028004,48036006,48068014,48060012
48580224,38068310,37424254,50512392
50692224,39723310,39051254,52708392
52804224,41378310,40678254,54904392
54030004,54039006,54075014,54066012
54916224,43033310,42305254,57100392
57028224,44688310,43932254,59296392
59140224,46343310,45559254,61492392
60032004,60042006,60082014,60072012
61252224,47998310,47186254,63688392
63364224,49653310,48813254,65884392
65476224,51308310,50440254,68080392
66034004,66045006,66089014,66078012
67588224,52963310,52067254,70276392
69700224,54618310,53694254,72472392
71812224,56273310,55321254,74668392
72036004,72048006,72096014,72084012
73924224,57928310,56948254,76864392
76036224,59583310,58575254,79060392
78038004,78051006,78103014,78090012
78148224,61238310,60202254,81256392
80260224,62893310,61829254,83452392
82372224,64548310,63456254,85648392
84040004,84054006,84110014,84096012
84484224,66203310,65083254,87844392
86596224,67858310,66710254,90040392
88708224,69513310,68337254,92236392
90042004,90057006,90117014,90102012
90820224,71168310,69964254,94432392
92932224,72823310,71591254,96628392
95044224,74478310,73218254,98824392
96044004,96060006,96124014,96108012
97156224,76133310,74845254,101020392
99268224,77788310,76472254,103216392
101380224,79443310,78099254,105412392
102046004,102063006,102131014,102114012
103492224,81098310,79726254,107608392
105604224,82753310,81353254,109804392
107716224,84408310,82980254,112000392
108048004,108066006,108138014,108120012
114050004,114069006,114145014,114126012
120052004,120072006,120152014,120132012
126054004,126075006,126159014,126138012
132056004,132078006,132166014,132144012
138058004,138081006,138173014,138150012
144060004,144084006,144180014,144156012
150062004,150087006,150187014,150162012
156064004,156090006,156194014,156168012
162066004,162093006,162201014,162174012
168068004,168096006,168208014,168180012
174070004,174099006,174215014,174186012
180072004,180102006,180222014,180192012
186074004,186105006,186229014,186198012
192076004,192108006,192236014,192204012
198078004,198111006,198243014,198210012
204080004,204114006,204250014,204216012
210082004,210117006,210257014,210222012
216084004,216120006,216264014,216228012
222086004,222123006,222271014,222234012
228088004,228126006,228278014,228240012
234090004,234129006,234285014,234246012
240092004,240132006,240292014,240252012
246094004,246135006,246299014,246258012
252096004,252138006,252306014,252264012
258098004,258141006,258313014,258270012
264100004,264144006,264320014,264276012
270102004,270147006,270327014,270282012
276104004,276150006,276334014,276288012
282106004,282153006,282341014,282294012
288108004,288156006,288348014,288300012
294110004,294159006,294355014,294306012
300112004,300162006,300362014,300312012
306114004,306165006,306369014,306318012
1042,2490,1026,2452,2320
1138,1496,1416,1150,1102
1398,1228,1554,1350,1510
1670,1490,2248,2132,1598
1754,2082,2108,1806,1992
2258,2134,2326,2324,2020
2286,1652,1514,1256,2154
2380,2258,1986,1922,1304
522042,1247490,514026,1228452,1162320
570138,749496,709416,576150,552102
700398,615228,778554,676350,756510
836670,746490,1126248,1068132,800598
878754,1043082,1056108,904806,997992
1043042,2492490,1027026,2454452,2322320
1131258,1069134,1165326,1164324,1012020
1139138,1497496,1417416,1151150,1103102
1145286,827652,758514,629256,1079154
1192380,1131258,994986,962922,653304
1399398,1229228,1555554,1351350,1511510
1564042,3737490,1540026,3680452,3482320
1671670,1491490,2250248,2134132,1599598
1708138,2245496,2125416,1726150,1654102
1755754,2084082,2110108,1807806,1993992
2085042,4982490,2053026,4906452,4642320
2098398,1843228,2332554,2026350,2266510
2260258,2136134,2328326,2326324,2022020
2277138,2993496,2833416,2301150,2205102
2288286,1653652,1515514,1257256,2156154
2382380,2260258,1987986,1923922,1305304
2506670,2236490,3374248,3200132,2398598
2606042,6227490,2566026,6132452,5802320
2632754,3125082,3164108,2710806,2989992
2797398,2457228,3109554,2701350,3021510
2846138,3741496,3541416,2876150,2756102
3127042,7472490,3079026,7358452,6962320
3341670,2981490,4498248,4266132,3197598
3389258,3203134,3491326,3488324,3032020
3415138,4489496,4249416,3451150,3307102
3431286,2479652,2272514,1885256,3233154
3496398,3071228,3886554,3376350,3776510
3509754,4166082,4218108,3613806,3985992
3572380,3389258,2980986,2884922,1957304
3648042,8717490,3592026,8584452,8122320
3984138,5237496,4957416,4026150,3858102
4169042,9962490,4105026,9810452,9282320
4176670,3726490,5622248,5332132,3996598
4195398,3685228,4663554,4051350,4531510
4386754,5207082,5272108,4516806,4981992
4518258,4270134,4654326,4650324,4042020
4553138,5985496,5665416,4601150,4409102
4574286,3305652,3029514,2513256,4310154
4690042,11207490,4618026,11036452,10442320
4762380,4518258,3973986,3845922,2609304
4894398,4299228,5440554,4726350,5286510
5011670,4471490,6746248,6398132,4795598
5122138,6733496,6373416,5176150,4960102
5211042,12452490,5131026,12262452,11602320
5263754,6248082,6326108,5419806,5977992
5593398,4913228,6217554,5401350,6041510
5647258,5337134,5817326,5812324,5052020
5691138,7481496,7081416,5751150,5511102
5717286,4131652,3786514,3141256,5387154
5732042,13697490,5644026,13488452,12762320
5846670,5216490,7870248,7464132,5594598
5952380,5647258,4966986,4806922,3261304
6140754,7289082,7380108,6322806,6973992
6253042,14942490,6157026,14714452,13922320
6260138,8229496,7789416,6326150,6062102
6292398,5527228,6994554,6076350,6796510
6681670,5961490,8994248,8530132,6393598
6774042,16187490,6670026,15940452,15082320
6776258,6404134,6980326,6974324,6062020
6829138,8977496,8497416,6901150,6613102
6860286,4957652,4543514,3769256,6464154
6991398,6141228,7771554,6751350,7551510
7017754,8330082,8434108,7225806,7969992
7142380,6776258,5959986,5767922,3913304
7295042,17432490,7183026,17166452,16242320
7398138,9725496,9205416,7476150,7164102
7516670,6706490,10118248,9596132,7192598
7690398,6755228,8548554,7426350,8306510
7816042,18677490,7696026,18392452,17402320
7894754,9371082,9488108,8128806,8965992
7905258,7471134,8143326,8136324,7072020
7967138,10473496,9913416,8051150,7715102
8003286,5783652,5300514,4397256,7541154
8332380,7905258,6952986,6728922,4565304
8337042,19922490,8209026,19618452,18562320
8351670,7451490,11242248,10662132,7991598
8389398,7369228,9325554,8101350,9061510
8536138,11221496,10621416,8626150,8266102
8771754,10412082,10542108,9031806,9961992
8858042,21167490,8722026,20844452,19722320
9034258,8538134,9306326,9298324,8082020
9088398,7983228,10102554,8776350,9816510
9105138,11969496,11329416,9201150,8817102
9146286,6609652,6057514,5025256,8618154
9186670,8196490,12366248,11728132,8790598
9379042,22412490,9235026,22070452,20882320
9522380,9034258,7945986,7689922,5217304
9648754,11453082,11596108,9934806,10957992
9674138,12717496,12037416,9776150,9368102
9787398,8597228,10879554,9451350,10571510
9900042,23657490,9748026,23296452,22042320
10021670,8941490,13490248,12794132,9589598
10163258,9605134,10469326,10460324,9092020
10243138,13465496,12745416,10351150,9919102
10289286,7435652,6814514,5653256,9695154
10421042,24902490,10261026,24522452,23202320
10486398,9211228,11656554,10126350,11326510
10525754,12494082,12650108,10837806,11953992
10712380,10163258,8938986,8650922,5869304
10812138,14213496,13453416,10926150,10470102
10856670,9686490,14614248,13860132,10388598
10942042,26147490,10774026,25748452,24362320
11185398,9825228,12433554,10801350,12081510
11292258,10672134,11632326,11622324,10102020
11381138,14961496,14161416,11501150,11021102
11402754,13535082,13704108,11740806,12949992
11432286,8261652,7571514,6281256,10772154
11463042,27392490,11287026,26974452,25522320
11691670,10431490,15738248,14926132,11187598
11884398,10439228,13210554,11476350,12836510
11902380,11292258,9931986,9611922,6521304
11950138,15709496,14869416,12076150,11572102
11984042,28637490,11800026,28200452,26682320
12279754,14576082,14758108,12643806,13945992
12421258,11739134,12795326,12784324,11112020
12505042,29882490,12313026,29426452,27842320
12519138,16457496,15577416,12651150,12123102
12526670,11176490,16862248,15992132,11986598
12575286,9087652,8328514,6909256,11849154
12583398,11053228,13987554,12151350,13591510
13026042,31127490,12826026,30652452,29002320
13088138,17205496,16285416,13226150,12674102
13092380,12421258,10924986,10572922,7173304
13156754,15617082,15812108,13546806,14941992
13282398,11667228,14764554,12826350,14346510
13361670,11921490,17986248,17058132,12785598
13547042,32372490,13339026,31878452,30162320
13550258,12806134,13958326,13946324,12122020
13657138,17953496,16993416,13801150,13225102
13718286,9913652,9085514,7537256,12926154
13981398,12281228,15541554,13501350,15101510
14033754,16658082,16866108,14449806,15937992
14068042,33617490,13852026,33104452,31322320
14196670,12666490,19110248,18124132,13584598
14226138,18701496,17701416,14376150,13776102
14282380,13550258,11917986,11533922,7825304
14589042,34862490,14365026,34330452,32482320
14679258,13873134,15121326,15108324,13132020
14680398,12895228,16318554,14176350,15856510
14795138,19449496,18409416,14951150,14327102
14861286,10739652,9842514,8165256,14003154
14910754,17699082,17920108,15352806,16933992
15031670,13411490,20234248,19190132,14383598
15110042,36107490,14878026,35556452,33642320
15364138,20197496,19117416,15526150,14878102
15379398,13509228,17095554,14851350,16611510
15472380,14679258,12910986,12494922,8477304
15631042,37352490,15391026,36782452,34802320
15787754,18740082,18974108,16255806,17929992
15808258,14940134,16284326,16270324,14142020
15866670,14156490,21358248,20256132,15182598
15933138,20945496,19825416,16101150,15429102
16004286,11565652,10599514,8793256,15080154
16078398,14123228,17872554,15526350,17366510
16152042,38597490,15904026,38008452,35962320
16502138,21693496,20533416,16676150,15980102
16662380,15808258,13903986,13455922,9129304
16664754,19781082,20028108,17158806,18925992
16673042,39842490,16417026,39234452,37122320
16701670,14901490,22482248,21322132,15981598
16777398,14737228,18649554,16201350,18121510
16937258,16007134,17447326,17432324,15152020
17071138,22441496,21241416,17251150,16531102
17147286,12391652,11356514,9421256,16157154
17194042,41087490,16930026,40460452,38282320
17476398,15351228,19426554,16876350,18876510
17536670,15646490,23606248,22388132,16780598
17541754,20822082,21082108,18061806,19921992
17640138,23189496,21949416,17826150,17082102
17715042,42332490,17443026,41686452,39442320
17852380,16937258,14896986,14416922,9781304
18066258,17074134,18610326,18594324,16162020
18175398,15965228,20203554,17551350,19631510
18209138,23937496,22657416,18401150,17633102
18236042,43577490,17956026,42912452,40602320
18290286,13217652,12113514,10049256,17234154
18371670,16391490,24730248,23454132,17579598
18418754,21863082,22136108,18964806,20917992
18757042,44822490,18469026,44138452,41762320
18778138,24685496,23365416,18976150,18184102
18874398,16579228,20980554,18226350,20386510
19042380,18066258,15889986,15377922,10433304
19195258,18141134,19773326,19756324,17172020
19206670,17136490,25854248,24520132,18378598
19278042,46067490,18982026,45364452,42922320
19295754,22904082,23190108,19867806,21913992
19347138,25433496,24073416,19551150,18735102
19433286,14043652,12870514,10677256,18311154
19573398,17193228,21757554,18901350,21141510
19799042,47312490,19495026,46590452,44082320
19916138,26181496,24781416,20126150,19286102
20041670,17881490,26978248,25586132,19177598
20172754,23945082,24244108,20770806,22909992
20232380,19195258,16882986,16338922,11085304
20272398,17807228,22534554,19576350,21896510
20320042,48557490,20008026,47816452,45242320
20324258,19208134,20936326,20918324,18182020
20485138,26929496,25489416,20701150,19837102
20576286,14869652,13627514,11305256,19388154
20841042,49802490,20521026,49042452,46402320
20876670,18626490,28102248,26652132,19976598
20971398,18421228,23311554,20251350,22651510
21049754,24986082,25298108,21673806,23905992
21054138,27677496,26197416,21276150,20388102
21362042,51047490,21034026,50268452,47562320
21422380,20324258,17875986,17299922,11737304
21453258,20275134,22099326,22080324,19192020
21623138,28425496,26905416,21851150,20939102
21670398,19035228,24088554,20926350,23406510
21711670,19371490,29226248,27718132,20775598
21719286,15695652,14384514,11933256,20465154
21883042,52292490,21547026,51494452,48722320
21926754,26027082,26352108,22576806,24901992
22192138,29173496,27613416,22426150,21490102
22369398,19649228,24865554,21601350,24161510
22404042,53537490,22060026,52720452,49882320
22546670,20116490,30350248,28784132,21574598
22582258,21342134,23262326,23242324,20202020
22612380,21453258,18868986,18260922,12389304
22761138,29921496,28321416,23001150,22041102
22803754,27068082,27406108,23479806,25897992
22862286,16521652,15141514,12561256,21542154
22925042,54782490,22573026,53946452,51042320
23068398,20263228,25642554,22276350,24916510
23330138,30669496,29029416,23576150,22592102
23381670,20861490,31474248,29850132,22373598
23446042,56027490,23086026,55172452,52202320
23680754,28109082,28460108,24382806,26893992
23711258,22409134,24425326,24404324,21212020
23767398,20877228,26419554,22951350,25671510
23802380,22582258,19861986,19221922,13041304
23899138,31417496,29737416,24151150,23143102
23967042,57272490,23599026,56398452,53362320
24005286,17347652,15898514,13189256,22619154
24216670,21606490,32598248,30916132,23172598
24466398,21491228,27196554,23626350,26426510
24468138,32165496,30445416,24726150,23694102
24488042,58517490,24112026,57624452,54522320
24557754,29150082,29514108,25285806,27889992
24840258,23476134,25588326,25566324,22222020
24992380,23711258,20854986,20182922,13693304
25009042,59762490,24625026,58850452,55682320
25037138,32913496,31153416,25301150,24245102
25051670,22351490,33722248,31982132,23971598
25148286,18173652,16655514,13817256,23696154
25165398,22105228,27973554,24301350,27181510
25434754,30191082,30568108,26188806,28885992
25530042,61007490,25138026,60076452,56842320
25606138,33661496,31861416,25876150,24796102
25864398,22719228,28750554,24976350,27936510
25886670,23096490,34846248,33048132,24770598
25969258,24543134,26751326,26728324,23232020
26051042,62252490,25651026,61302452,58002320
26175138,34409496,32569416,26451150,25347102
26182380,24840258,21847986,21143922,14345304
26291286,18999652,17412514,14445256,24773154
26311754,31232082,31622108,27091806,29881992
26563398,23333228,29527554,25651350,28691510
26572042,63497490,26164026,62528452,59162320
26721670,23841490,35970248,34114132,25569598
26744138,35157496,33277416,27026150,25898102
27098258,25610134,27914326,27890324,24242020
27188754,32273082,32676108,27994806,30877992
27262398,23947228,30304554,26326350,29446510
27313138,35905496,33985416,27601150,26449102
27372380,25969258,22840986,22104922,14997304
27434286,19825652,18169514,15073256,25850154
27556670,24586490,37094248,35180132,26368598
27882138,36653496,34693416,28176150,27000102
27961398,24561228,31081554,27001350,30201510
28065754,33314082,33730108,28897806,31873992
28227258,26677134,29077326,29052324,25252020
28391670,25331490,38218248,36246132,27167598
28451138,37401496,35401416,28751150,27551102
28562380,27098258,23833986,23065922,15649304
28577286,20651652,18926514,15701256,26927154
28660398,25175228,31858554,27676350,30956510
28942754,34355082,34784108,29800806,32869992
29020138,38149496,36109416,29326150,28102102
29226670,26076490,39342248,37312132,27966598
29356258,27744134,30240326,30214324,26262020
29359398,25789228,32635554,28351350,31711510
29720286,21477652,19683514,16329256,28004154
29752380,28227258,24826986,24026922,16301304
29819754,35396082,35838108,30703806,33865992
30058398,26403228,33412554,29026350,32466510
30061670,26821490,40466248,38378132,28765598
30485258,28811134,31403326,31376324,27272020
30696754,36437082,36892108,31606806,34861992
30757398,27017228,34189554,29701350,33221510
30863286,22303652,20440514,16957256,29081154
30896670,27566490,41590248,39444132,29564598
30942380,29356258,25819986,24987922,16953304
31456398,27631228,34966554,30376350,33976510
31573754,37478082,37946108,32509806,35857992
31614258,29878134,32566326,32538324,28282020
31731670,28311490,42714248,40510132,30363598
32006286,23129652,21197514,17585256,30158154
32132380,30485258,26812986,25948922,17605304
32155398,28245228,35743554,31051350,34731510
32450754,38519082,39000108,33412806,36853992
32566670,29056490,43838248,41576132,31162598
32743258,30945134,33729326,33700324,29292020
32854398,28859228,36520554,31726350,35486510
33149286,23955652,21954514,18213256,31235154
33322380,31614258,27805986,26909922,18257304
33327754,39560082,40054108,34315806,37849992
33401670,29801490,44962248,42642132,31961598
33553398,29473228,37297554,32401350,36241510
33872258,32012134,34892326,34862324,30302020
34204754,40601082,41108108,35218806,38845992
34236670,30546490,46086248,43708132,32760598
34252398,30087228,38074554,33076350,36996510
34292286,24781652,22711514,18841256,32312154
34512380,32743258,28798986,27870922,18909304
34951398,30701228,38851554,33751350,37751510
35001258,33079134,36055326,36024324,31312020
35071670,31291490,47210248,44774132,33559598
35081754,41642082,42162108,36121806,39841992
35435286,25607652,23468514,19469256,33389154
35650398,31315228,39628554,34426350,38506510
35702380,33872258,29791986,28831922,19561304
35906670,32036490,48334248,45840132,34358598
35958754,42683082,43216108,37024806,40837992
36130258,34146134,37218326,37186324,32322020
36578286,26433652,24225514,20097256,34466154
36741670,32781490,49458248,46906132,35157598
36835754,43724082,44270108,37927806,41833992
36892380,35001258,30784986,29792922,20213304
37259258,35213134,38381326,38348324,33332020
37576670,33526490,50582248,47972132,35956598
37712754,44765082,45324108,38830806,42829992
37721286,27259652,24982514,20725256,35543154
38082380,36130258,31777986,30753922,20865304
38388258,36280134,39544326,39510324,34342020
38411670,34271490,51706248,49038132,36755598
38589754,45806082,46378108,39733806,43825992
38864286,28085652,25739514,21353256,36620154
39246670,35016490,52830248,50104132,37554598
39272380,37259258,32770986,31714922,21517304
39466754,46847082,47432108,40636806,44821992
39517258,37347134,40707326,40672324,35352020
40007286,28911652,26496514,21981256,37697154
40081670,35761490,53954248,51170132,38353598
40343754,47888082,48486108,41539806,45817992
40462380,38388258,33763986,32675922,22169304
40646258,38414134,41870326,41834324,36362020
40916670,36506490,55078248,52236132,39152598
41150286,29737652,27253514,22609256,38774154
41220754,48929082,49540108,42442806,46813992
41652380,39517258,34756986,33636922,22821304
41751670,37251490,56202248,53302132,39951598
41775258,39481134,43033326,42996324,37372020
42097754,49970082,50594108,43345806,47809992
42293286,30563652,28010514,23237256,39851154
42586670,37996490,57326248,54368132,40750598
42842380,40646258,35749986,34597922,23473304
42904258,40548134,44196326,44158324,38382020
42974754,51011082,51648108,44248806,48805992
43436286,31389652,28767514,23865256,40928154
43851754,52052082,52702108,45151806,49801992
44032380,41775258,36742986,35558922,24125304
44033258,41615134,45359326,45320324,39392020
44159154,46865286,33867652,31038514,25749256
44579286,32215652,29524514,24493256,42005154
44728754,53093082,53756108,46054806,50797992
45162258,42682134,46522326,46482324,40402020
45222380,42904258,37735986,36519922,24777304
45722286,33041652,30281514,25121256,43082154
46291258,43749134,47685326,47644324,41412020
46412380,44033258,38728986,37480922,25429304
47420258,44816134,48848326,48806324,42422020
47602380,45162258,39721986,38441922,26081304
48008286,34693652,31795514,26377256,45236154
48549258,45883134,50011326,49968324,43432020
48792380,46291258,40714986,39402922,26733304
49151286,35519652,32552514,27005256,46313154
49678258,46950134,51174326,51130324,44442020
49982380,47420258,41707986,40363922,27385304
50294286,36345652,33309514,27633256,47390154
50807258,48017134,52337326,52292324,45452020
51172380,48549258,42700986,41324922,28037304
51437286,37171652,34066514,28261256,48467154
51936258,49084134,53500326,53454324,46462020
52362380,49678258,43693986,42285922,28689304
52580286,37997652,34823514,28889256,49544154
53065258,50151134,54663326,54616324,47472020
53552380,50807258,44686986,43246922,29341304
53723286,38823652,35580514,29517256,50621154
54194258,51218134,55826326,55778324,48482020
54742380,51936258,45679986,44207922,29993304
54866286,39649652,36337514,30145256,51698154
55323258,52285134,56989326,56940324,49492020
55932380,53065258,46672986,45168922,30645304
56009286,40475652,37094514,30773256,52775154
56452258,53352134,58152326,58102324,50502020
57122380,54194258,47665986,46129922,31297304
57152286,41301652,37851514,31401256,53852154
57581258,54419134,59315326,59264324,51512020
58295286,42127652,38608514,32029256,54929154
58312380,55323258,48658986,47090922,31949304
59502380,56452258,49651986,48051922,32601304
60692380,57581258,50644986,49012922,33253304
2718,4782,3526,4224,3310,3254
2872,3188,2750,2010,2718,4492
3218,3552,3414,4828,3564,3406
3322,2362,3998,3932,4574,2100
4198,3148,2390,3862,4708,3394
4224,3260,2262,3560,3254,4392
4284,4054,4342,2384,3510,4122
4500,4104,2872,3420,4226,4330
4786,4086,4552,2932,3778,2230
12002,12004,12006,12014,12012,12010
12004,12006,12008,12016,12014,12012
1361718,2395782,1766526,2116224,1658310,1630254
1438872,1597188,1377750,1007010,1361718,2250492
1612218,1779552,1710414,2418828,1785564,1706406
1664322,1183362,2002998,1969932,2291574,1052100
2103198,1577148,1197390,1934862,2358708,1700394
2116224,1633260,1133262,1783560,1630254,2200392
2146284,2031054,2175342,1194384,1758510,2065122
2254500,2056104,1438872,1713420,2117226,2169330
2397786,2047086,2280552,1468932,1892778,1117230
2720718,4786782,3529526,4228224,3313310,3257254
2874872,3191188,2752750,2012010,2720718,4496492
3221218,3555552,3417414,4832828,3567564,3409406
3325322,2364362,4001998,3935932,4578574,2102100
4079718,7177782,5292526,6340224,4968310,4884254
4202198,3151148,2392390,3865862,4712708,3397394
4228224,3263260,2264262,3563560,3257254,4396392
4288284,4058054,4346342,2386384,3513510,4126122
4310872,4785188,4127750,3017010,4079718,6742492
4504500,4108104,2874872,3423420,4230226,4334330
4790786,4090086,4556552,2934932,3781778,2232230
4830218,5331552,5124414,7246828,5349564,5112406
4986322,3545362,6000998,5901932,6865574,3152100
5438718,9568782,7055526,8452224,6623310,6511254
5746872,6379188,5502750,4022010,5438718,8988492
6013002,6014004,6015006,6019014,6018012,6017010
6014004,6015006,6016008,6020016,6019014,6018012
6301198,4725148,3587390,5796862,7066708,5094394
6340224,4893260,3395262,5343560,4884254,6592392
6430284,6085054,6517342,3578384,5268510,6187122
6439218,7107552,6831414,9660828,7131564,6815406
6647322,4726362,7999998,7867932,9152574,4202100
6754500,6160104,4310872,5133420,6343226,6499330
6797718,11959782,8818526,10564224,8278310,8138254
7182872,7973188,6877750,5027010,6797718,11234492
7183786,6133086,6832552,4400932,5670778,3347230
8048218,8883552,8538414,12074828,8913564,8518406
8156718,14350782,10581526,12676224,9933310,9765254
8308322,5907362,9998998,9833932,11439574,5252100
